Source,Target
2675,6830
2675,6758
6830,6758
6312,4369
6312,6616
6312,10330
4369,6616
4369,10330
6616,10330
6758,16226
21443,9910
21443,21447
21443,4765
21443,5308
21443,4765
21443,9910
21443,5308
21443,21443
21443,9910
9910,21447
9910,4765
9910,5308
9910,4765
9910,9910
9910,5308
9910,21443
9910,9910
21447,4765
21447,5308
21447,4765
21447,9910
21447,5308
21447,21443
21447,9910
4765,5308
4765,4765
4765,9910
4765,5308
4765,21443
4765,9910
5308,4765
5308,9910
5308,5308
5308,21443
5308,9910
4765,9910
4765,5308
4765,21443
4765,9910
9910,5308
9910,21443
9910,9910
5308,21443
5308,9910
21443,9910
2509,3327
2509,4229
8173,22313
3327,6512
167,295
7608,7660
6758,2509
6413,6559
6413,6558
6559,6558
6262,2245
6262,8173
6262,3639
6262,6249
2245,8173
2245,3639
2245,6249
8173,3639
8173,6249
3639,6249
1334,2509
2509,2559
2509,5596
2559,5596
6361,7134
6361,4733
6361,6457
6361,6138
6361,2652
6361,348
6361,6266
6361,1194
6361,7621
6361,6559
7134,4733
7134,6457
7134,6138
7134,2652
7134,348
7134,6266
7134,1194
7134,7621
7134,6559
4733,6457
4733,6138
4733,2652
4733,348
4733,6266
4733,1194
4733,7621
4733,6559
6457,6138
6457,2652
6457,348
6457,6266
6457,1194
6457,7621
6457,6559
6138,2652
6138,348
6138,6266
6138,1194
6138,7621
6138,6559
2652,348
2652,6266
2652,1194
2652,7621
2652,6559
348,6266
348,1194
348,7621
348,6559
6266,1194
6266,7621
6266,6559
1194,7621
1194,6559
7621,6559
855,3442
304,16226
22254,2509
22254,2559
2509,2559
16226,8925
16226,8173
16226,9899
16226,22313
8925,8173
8925,9899
8925,22313
8173,9899
8173,22313
9899,22313
20864,14301
20864,17723
20864,11817
20864,6830
20864,7608
20864,15245
20864,6319
14301,17723
14301,11817
14301,6830
14301,7608
14301,15245
14301,6319
17723,11817
17723,6830
17723,7608
17723,15245
17723,6319
11817,6830
11817,7608
11817,15245
11817,6319
6830,7608
6830,15245
6830,6319
7608,15245
7608,6319
15245,6319
8176,6758
8176,2509
8176,481
8176,11668
6758,2509
6758,481
6758,11668
2509,481
2509,11668
481,11668
2509,8525
2509,6262
2509,2509
2509,7608
2509,7608
2509,6262
8525,6262
8525,2509
8525,7608
8525,7608
8525,6262
6262,2509
6262,7608
6262,7608
6262,6262
2509,7608
2509,7608
2509,6262
7608,7608
7608,6262
7608,6262
7608,7608
1334,6559
4131,8657
4131,2559
4131,2509
4131,8758
8657,2559
8657,2509
8657,8758
2559,2509
2559,8758
2509,8758
3442,6312
7608,8173
167,1334
167,3726
1334,3726
9703,4672
9703,6829
9703,10330
9703,9658
9703,2509
9703,10450
9703,10601
9703,2114
9703,2397
9703,6829
9703,3987
9703,7561
9703,2853
9703,5088
9703,2120
9703,6432
9703,4811
4672,6829
4672,10330
4672,9658
4672,2509
4672,10450
4672,10601
4672,2114
4672,2397
4672,6829
4672,3987
4672,7561
4672,2853
4672,5088
4672,2120
4672,6432
4672,4811
6829,10330
6829,9658
6829,2509
6829,10450
6829,10601
6829,2114
6829,2397
6829,6829
6829,3987
6829,7561
6829,2853
6829,5088
6829,2120
6829,6432
6829,4811
10330,9658
10330,2509
10330,10450
10330,10601
10330,2114
10330,2397
10330,6829
10330,3987
10330,7561
10330,2853
10330,5088
10330,2120
10330,6432
10330,4811
9658,2509
9658,10450
9658,10601
9658,2114
9658,2397
9658,6829
9658,3987
9658,7561
9658,2853
9658,5088
9658,2120
9658,6432
9658,4811
2509,10450
2509,10601
2509,2114
2509,2397
2509,6829
2509,3987
2509,7561
2509,2853
2509,5088
2509,2120
2509,6432
2509,4811
10450,10601
10450,2114
10450,2397
10450,6829
10450,3987
10450,7561
10450,2853
10450,5088
10450,2120
10450,6432
10450,4811
10601,2114
10601,2397
10601,6829
10601,3987
10601,7561
10601,2853
10601,5088
10601,2120
10601,6432
10601,4811
2114,2397
2114,6829
2114,3987
2114,7561
2114,2853
2114,5088
2114,2120
2114,6432
2114,4811
2397,6829
2397,3987
2397,7561
2397,2853
2397,5088
2397,2120
2397,6432
2397,4811
6829,3987
6829,7561
6829,2853
6829,5088
6829,2120
6829,6432
6829,4811
3987,7561
3987,2853
3987,5088
3987,2120
3987,6432
3987,4811
7561,2853
7561,5088
7561,2120
7561,6432
7561,4811
2853,5088
2853,2120
2853,6432
2853,4811
5088,2120
5088,6432
5088,4811
2120,6432
2120,4811
6432,4811
6758,16226
304,19227
6758,16226
2509,6512
2509,12305
6512,12305
6262,10450
6262,1850
10450,1850
1334,3327
6758,6758
6758,14408
6758,6758
6758,10322
6758,14408
6758,6758
6758,10322
14408,6758
14408,10322
6758,10322
2509,3442
18160,13705
18160,2559
18160,2509
18160,7660
13705,2559
13705,2509
13705,7660
2559,2509
2559,7660
2509,7660
3046,304
3046,2509
3046,7660
304,2509
304,7660
2509,7660
20864,7660
20864,2559
20864,18921
20864,8657
7660,2559
7660,18921
7660,8657
2559,18921
2559,8657
18921,8657
3298,6559
3298,857
3298,2951
3298,2827
3298,2894
3298,857
3298,6266
6559,857
6559,2951
6559,2827
6559,2894
6559,857
6559,6266
857,2951
857,2827
857,2894
857,857
857,6266
2951,2827
2951,2894
2951,857
2951,6266
2827,2894
2827,857
2827,6266
2894,857
2894,6266
857,6266
2631,3449
6830,7608
3264,3265
3264,1334
3265,1334
2559,9630
2559,6361
9630,6361
5971,4752
5971,9664
5971,2549
5971,4229
5971,3442
4752,9664
4752,2549
4752,4229
4752,3442
9664,2549
9664,4229
9664,3442
2549,4229
2549,3442
4229,3442
6312,6616
17175,3442
17175,5921
17175,6559
17175,4786
3442,5921
3442,6559
3442,4786
5921,6559
5921,4786
6559,4786
11118,8758
11118,20864
11118,2951
11118,3076
8758,20864
8758,2951
8758,3076
20864,2951
20864,3076
2951,3076
6262,6312
2509,7660
2559,6262
2559,6559
2559,22269
2559,20893
2559,6616
6262,6559
6262,22269
6262,20893
6262,6616
6559,22269
6559,20893
6559,6616
22269,20893
22269,6616
20893,6616
6758,6262
2951,7608
18160,6424
18160,1484
18160,16226
6424,1484
6424,16226
1484,16226
5683,469
5683,16226
5683,7608
469,16226
469,7608
16226,7608
4756,13736
4756,6616
4756,5554
13736,6616
13736,5554
6616,5554
3726,9379
3726,6413
9379,6413
25163,7608
5554,7660
5554,7608
5554,7613
5554,4030
7660,7608
7660,7613
7660,4030
7608,7613
7608,4030
7613,4030
7660,6758
2034,22694
2034,22694
2034,22694
2034,21474
2034,9599
2034,6457
2034,6312
22694,22694
22694,22694
22694,21474
22694,9599
22694,6457
22694,6312
22694,22694
22694,21474
22694,9599
22694,6457
22694,6312
22694,21474
22694,9599
22694,6457
22694,6312
21474,9599
21474,6457
21474,6312
9599,6457
9599,6312
6457,6312
3646,2509
3646,16109
3646,2398
3646,19242
3646,2007
3646,5161
2509,16109
2509,2398
2509,19242
2509,2007
2509,5161
16109,2398
16109,19242
16109,2007
16109,5161
2398,19242
2398,2007
2398,5161
19242,2007
19242,5161
2007,5161
2509,304
2509,3327
304,3327
7366,329
7366,2120
7366,7660
7366,2112
7366,7608
7366,8682
7366,8683
7366,1562
7366,469
329,2120
329,7660
329,2112
329,7608
329,8682
329,8683
329,1562
329,469
2120,7660
2120,2112
2120,7608
2120,8682
2120,8683
2120,1562
2120,469
7660,2112
7660,7608
7660,8682
7660,8683
7660,1562
7660,469
2112,7608
2112,8682
2112,8683
2112,1562
2112,469
7608,8682
7608,8683
7608,1562
7608,469
8682,8683
8682,1562
8682,469
8683,1562
8683,469
1562,469
2007,15830
2007,16226
2007,12428
2007,4031
2007,5553
15830,16226
15830,12428
15830,4031
15830,5553
16226,12428
16226,4031
16226,5553
12428,4031
12428,5553
4031,5553
2951,1334
2951,5628
2951,6464
2951,4672
2951,329
2951,2114
2951,6349
1334,5628
1334,6464
1334,4672
1334,329
1334,2114
1334,6349
5628,6464
5628,4672
5628,329
5628,2114
5628,6349
6464,4672
6464,329
6464,2114
6464,6349
4672,329
4672,2114
4672,6349
329,2114
329,6349
2114,6349
7731,1334
7731,4281
1334,4281
8173,7608
8173,6262
7608,6262
18727,4793
18727,6616
18727,6559
4793,6616
4793,6559
6616,6559
12438,7224
855,2951
3327,1334
3442,3327
6262,6249
2509,7608
6312,18590
6312,8657
18590,8657
22322,6312
22322,2509
22322,16226
6312,2509
6312,16226
2509,16226
855,3327
855,4756
855,18160
3327,4756
3327,18160
4756,18160
2509,2509
2509,8026
2509,7608
2509,4757
2509,3446
2509,6831
2509,5249
2509,1899
2509,4093
2509,8026
2509,235
2509,4369
2509,8026
2509,7608
2509,4757
2509,3446
2509,6831
2509,5249
2509,1899
2509,4093
2509,8026
2509,235
2509,4369
8026,7608
8026,4757
8026,3446
8026,6831
8026,5249
8026,1899
8026,4093
8026,8026
8026,235
8026,4369
7608,4757
7608,3446
7608,6831
7608,5249
7608,1899
7608,4093
7608,8026
7608,235
7608,4369
4757,3446
4757,6831
4757,5249
4757,1899
4757,4093
4757,8026
4757,235
4757,4369
3446,6831
3446,5249
3446,1899
3446,4093
3446,8026
3446,235
3446,4369
6831,5249
6831,1899
6831,4093
6831,8026
6831,235
6831,4369
5249,1899
5249,4093
5249,8026
5249,235
5249,4369
1899,4093
1899,8026
1899,235
1899,4369
4093,8026
4093,235
4093,4369
8026,235
8026,4369
235,4369
2398,8132
2398,7608
2398,6558
2398,2853
8132,7608
8132,6558
8132,2853
7608,6558
7608,2853
6558,2853
8758,8173
8758,2122
8758,1474
8173,2122
8173,1474
2122,1474
22254,22313
6262,6249
7366,3327
7366,2398
7366,2007
7366,13705
3327,2398
3327,2007
3327,13705
2398,2007
2398,13705
2007,13705
9593,6262
9593,304
9593,6423
6262,304
6262,6423
304,6423
5638,2509
5638,2559
2509,2559
4281,1334
2509,2559
2509,24478
2509,2559
2509,5683
2509,11335
2509,4031
24478,2559
24478,5683
24478,11335
24478,4031
2559,5683
2559,11335
2559,4031
5683,11335
5683,4031
11335,4031
2120,6356
2120,2509
2120,7608
2120,315
2120,4369
6356,2509
6356,7608
6356,315
6356,4369
2509,7608
2509,315
2509,4369
7608,315
7608,4369
315,4369
2509,2559
2509,988
2509,8657
2509,988
988,8657
988,988
8657,988
2398,6330
2398,12223
2398,6262
2398,6249
6330,12223
6330,6262
6330,6249
12223,6262
12223,6249
6262,6249
6616,6559
6616,1484
6559,1484
6249,6262
7660,1829
7660,6408
7660,2821
7660,2559
7660,2509
7660,6408
7660,2509
1829,6408
1829,2821
1829,2559
1829,2509
1829,6408
1829,2509
6408,2821
6408,2559
6408,2509
6408,6408
6408,2509
2821,2559
2821,2509
2821,6408
2821,2509
2559,2509
2559,6408
2559,2509
2509,6408
2509,2509
6408,2509
7134,3446
7134,9923
7134,4031
7134,5801
7134,7563
7134,9379
7134,8758
3446,9923
3446,4031
3446,5801
3446,7563
3446,9379
3446,8758
9923,4031
9923,5801
9923,7563
9923,9379
9923,8758
4031,5801
4031,7563
4031,9379
4031,8758
5801,7563
5801,9379
5801,8758
7563,9379
7563,8758
9379,8758
6559,6559
2406,4732
2406,3327
4732,3327
6512,15400
205,3442
1334,1960
1334,1983
1334,2951
1960,1983
1960,2951
1983,2951
988,5417
988,1486
5417,1486
2007,19263
2007,7660
2007,7608
2007,1637
2007,470
19263,7660
19263,7608
19263,1637
19263,470
7660,7608
7660,1637
7660,470
7608,1637
7608,470
1637,470
7608,7608
7608,6330
7608,5628
7608,7366
7608,6330
7608,5628
7608,7366
6330,5628
6330,7366
5628,7366
2509,6423
2509,6262
2509,6758
6423,6262
6423,6758
6262,6758
6758,16226
6758,2007
6758,2112
16226,2007
16226,2112
2007,2112
22254,22244
6262,7608
6262,1201
6262,8047
6262,6330
7608,1201
7608,8047
7608,6330
1201,8047
1201,6330
8047,6330
6249,9593
9599,2509
9599,6330
9599,7366
9599,2120
2509,6330
2509,7366
2509,2120
6330,7366
6330,2120
7366,2120
6512,2509
6512,5249
2509,5249
2559,2509
7660,6758
7660,6559
7660,22269
7660,10296
7660,8657
6559,22269
6559,10296
6559,8657
22269,10296
22269,8657
10296,8657
2007,2509
2007,6266
2509,6266
7608,304
4221,2509
4221,6262
4221,6758
2509,6262
2509,6758
6262,6758
2559,2509
19470,7608
19470,2509
7608,2509
13668,8173
6758,6830
1334,2509
1334,8173
2509,8173
2509,7608
6262,304
6262,8173
6262,4369
304,8173
304,4369
8173,4369
2509,2559
2509,4811
2559,4811
13312,18823
13312,6559
13312,6758
13312,7366
13312,1637
13312,20356
13312,315
13312,11138
18823,6559
18823,6758
18823,7366
18823,1637
18823,20356
18823,315
18823,11138
6559,6758
6559,7366
6559,1637
6559,20356
6559,315
6559,11138
6758,7366
6758,1637
6758,20356
6758,315
6758,11138
7366,1637
7366,20356
7366,315
7366,11138
1637,20356
1637,315
1637,11138
20356,315
20356,11138
315,11138
6616,7224
470,2559
470,2509
470,10512
2559,2509
2559,10512
2509,10512
9610,6616
3442,8173
3442,6616
8173,6616
6262,9599
8458,2509
8458,6249
2509,6249
4369,7608
4369,9610
7608,9610
15585,15076
15585,1751
15585,2951
15585,215
15585,6349
15076,1751
15076,2951
15076,215
15076,6349
1751,2951
1751,215
1751,6349
2951,215
2951,6349
215,6349
2509,6758
8758,17723
167,304
2559,2509
1334,8173
6758,4281
2509,6249
3442,8173
3442,2654
8173,2654
8173,16226
8173,11733
8173,2114
8173,11385
16226,11733
16226,2114
16226,11385
11733,2114
11733,11385
2114,11385
2509,2559
2509,7563
2509,3987
2509,3639
2509,2246
2559,7563
2559,3987
2559,3639
2559,2246
7563,3987
7563,3639
7563,2246
3987,3639
3987,2246
3639,2246
6559,304
2580,2398
2580,304
2580,8173
2398,304
2398,8173
304,8173
16226,13946
6262,2509
6262,12428
2509,12428
3442,8173
3442,6425
8173,6425
8173,7608
8173,11920
8173,4535
7608,11920
7608,4535
11920,4535
10450,2509
15400,16226
15400,13946
15400,12428
16226,13946
16226,12428
13946,12428
1983,9599
1983,9610
9599,9610
22254,8173
22254,18160
8173,18160
17998,4725
17998,2509
17998,7660
17998,7608
4725,2509
4725,7660
4725,7608
2509,7660
2509,7608
7660,7608
205,857
205,857
857,857
2559,2509
11925,2509
2559,2509
2951,17723
1334,167
1334,469
1334,7104
167,469
167,7104
469,7104
4199,1637
4199,8173
1637,8173
1334,470
1334,2406
470,2406
8173,16109
3327,7608
6758,6559
6758,6558
6758,10117
6559,6558
6559,10117
6558,10117
3909,3327
12428,13946
12428,16226
13946,16226
8132,6312
8132,6262
6312,6262
304,16226
304,13946
16226,13946
6758,6262
2509,7608
18451,857
18451,857
857,857
7608,6262
7608,4765
7608,2509
6262,4765
6262,2509
4765,2509
2509,5416
2509,8657
2509,6249
8657,6249
18451,6249
18451,2509
18451,2509
18451,6249
18451,8502
18451,15592
18451,3783
18451,6700
18451,6700
18451,5802
18451,5801
18451,5553
18451,4030
18451,3308
18451,10117
18451,15584
18451,6481
18451,15584
18451,15592
18451,6481
6249,2509
6249,2509
6249,6249
6249,8502
6249,15592
6249,3783
6249,6700
6249,6700
6249,5802
6249,5801
6249,5553
6249,4030
6249,3308
6249,10117
6249,15584
6249,6481
6249,15584
6249,15592
6249,6481
2509,2509
2509,6249
2509,8502
2509,15592
2509,3783
2509,6700
2509,6700
2509,5802
2509,5801
2509,5553
2509,4030
2509,3308
2509,10117
2509,15584
2509,6481
2509,15584
2509,15592
2509,6481
2509,6249
2509,8502
2509,15592
2509,3783
2509,6700
2509,6700
2509,5802
2509,5801
2509,5553
2509,4030
2509,3308
2509,10117
2509,15584
2509,6481
2509,15584
2509,15592
2509,6481
6249,8502
6249,15592
6249,3783
6249,6700
6249,6700
6249,5802
6249,5801
6249,5553
6249,4030
6249,3308
6249,10117
6249,15584
6249,6481
6249,15584
6249,15592
6249,6481
8502,15592
8502,3783
8502,6700
8502,6700
8502,5802
8502,5801
8502,5553
8502,4030
8502,3308
8502,10117
8502,15584
8502,6481
8502,15584
8502,15592
8502,6481
15592,3783
15592,6700
15592,6700
15592,5802
15592,5801
15592,5553
15592,4030
15592,3308
15592,10117
15592,15584
15592,6481
15592,15584
15592,15592
15592,6481
3783,6700
3783,6700
3783,5802
3783,5801
3783,5553
3783,4030
3783,3308
3783,10117
3783,15584
3783,6481
3783,15584
3783,15592
3783,6481
6700,6700
6700,5802
6700,5801
6700,5553
6700,4030
6700,3308
6700,10117
6700,15584
6700,6481
6700,15584
6700,15592
6700,6481
6700,5802
6700,5801
6700,5553
6700,4030
6700,3308
6700,10117
6700,15584
6700,6481
6700,15584
6700,15592
6700,6481
5802,5801
5802,5553
5802,4030
5802,3308
5802,10117
5802,15584
5802,6481
5802,15584
5802,15592
5802,6481
5801,5553
5801,4030
5801,3308
5801,10117
5801,15584
5801,6481
5801,15584
5801,15592
5801,6481
5553,4030
5553,3308
5553,10117
5553,15584
5553,6481
5553,15584
5553,15592
5553,6481
4030,3308
4030,10117
4030,15584
4030,6481
4030,15584
4030,15592
4030,6481
3308,10117
3308,15584
3308,6481
3308,15584
3308,15592
3308,6481
10117,15584
10117,6481
10117,15584
10117,15592
10117,6481
15584,6481
15584,15584
15584,15592
15584,6481
6481,15584
6481,15592
6481,6481
15584,15592
15584,6481
15592,6481
205,4281
7608,2509
3646,3639
3646,9658
3646,3442
3646,6611
3646,9658
3646,2509
3646,796
3646,47
3639,9658
3639,3442
3639,6611
3639,9658
3639,2509
3639,796
3639,47
9658,3442
9658,6611
9658,9658
9658,2509
9658,796
9658,47
3442,6611
3442,9658
3442,2509
3442,796
3442,47
6611,9658
6611,2509
6611,796
6611,47
9658,2509
9658,796
9658,47
2509,796
2509,47
796,47
11165,11165
11165,5665
11165,5665
11165,7212
11165,5015
11165,5721
11165,5735
11165,5553
11165,8657
11165,6262
11165,2007
11165,13668
11165,9660
11165,10575
11165,6262
11165,5665
11165,5665
11165,7212
11165,5015
11165,5721
11165,5735
11165,5553
11165,8657
11165,6262
11165,2007
11165,13668
11165,9660
11165,10575
11165,6262
5665,5665
5665,7212
5665,5015
5665,5721
5665,5735
5665,5553
5665,8657
5665,6262
5665,2007
5665,13668
5665,9660
5665,10575
5665,6262
5665,7212
5665,5015
5665,5721
5665,5735
5665,5553
5665,8657
5665,6262
5665,2007
5665,13668
5665,9660
5665,10575
5665,6262
7212,5015
7212,5721
7212,5735
7212,5553
7212,8657
7212,6262
7212,2007
7212,13668
7212,9660
7212,10575
7212,6262
5015,5721
5015,5735
5015,5553
5015,8657
5015,6262
5015,2007
5015,13668
5015,9660
5015,10575
5015,6262
5721,5735
5721,5553
5721,8657
5721,6262
5721,2007
5721,13668
5721,9660
5721,10575
5721,6262
5735,5553
5735,8657
5735,6262
5735,2007
5735,13668
5735,9660
5735,10575
5735,6262
5553,8657
5553,6262
5553,2007
5553,13668
5553,9660
5553,10575
5553,6262
8657,6262
8657,2007
8657,13668
8657,9660
